===============================================================================
Id,NIFTYBEES,len,datetime,open,high,low,close,volume,openinterest,Backtest,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
124,NIFTYBEES,124,2013-06-27 23:59:59.999989,567.0,572.97,566.0,571.19,27221.0,566.0,Backtest,124,735046.9999999999,Broker,124,99407.0,99978.19,BuySell,124,,,Trades - Net Profit/Loss,124,,
125,NIFTYBEES,125,2013-06-28 23:59:59.999989,575.0,591.0,575.0,589.68,84985.0,575.0,Backtest,125,735047.9999999999,Broker,125,99407.0,99996.68,BuySell,125,,,Trades - Net Profit/Loss,125,,
126,NIFTYBEES,126,2013-07-01 23:59:59.999989,589.0,593.49,586.1,592.72,77667.0,586.1,Backtest,126,735050.9999999999,Broker,126,99407.0,99999.72,BuySell,126,,,Trades - Net Profit/Loss,126,,
127,NIFTYBEES,127,2013-07-02 23:59:59.999989,592.0,592.94,589.01,589.96,46117.0,589.01,Backtest,127,735051.9999999999,Broker,127,99407.0,99996.96,BuySell,127,,,Trades - Net Profit/Loss,127,,
128,NIFTYBEES,128,2013-07-03 23:59:59.999989,586.02,590.0,581.0,587.14,27264.0,581.0,Backtest,128,735052.9999999999,Broker,128,99407.0,99994.14,BuySell,128,,,Trades - Net Profit/Loss,128,,
129,NIFTYBEES,129,2013-07-04 23:59:59.999989,589.0,590.49,586.0,587.8,12459.0,586.0,Backtest,129,735053.9999999999,Broker,129,99407.0,99994.8,BuySell,129,,,Trades - Net Profit/Loss,129,,
130,NIFTYBEES,130,2013-07-05 23:59:59.999989,589.95,594.0,589.95,590.67,17629.0,589.95,Backtest,130,735054.9999999999,Broker,130,99407.0,99997.67,BuySell,130,,,Trades - Net Profit/Loss,130,,
131,NIFTYBEES,131,2013-07-08 23:59:59.999989,589.95,589.97,583.0,587.47,17327.0,583.0,Backtest,131,735057.9999999999,Broker,131,99407.0,99994.47,BuySell,131,,,Trades - Net Profit/Loss,131,,
132,NIFTYBEES,132,2013-07-09 23:59:59.999989,583.1,592.88,583.1,590.62,16378.0,583.1,Backtest,132,735058.9999999999,Broker,132,99407.0,99997.62,BuySell,132,,,Trades - Net Profit/Loss,132,,
133,NIFTYBEES,133,2013-07-10 23:59:59.999989,590.62,593.0,585.0,586.32,26327.0,585.0,Backtest,133,735059.9999999999,Broker,133,99407.0,99993.32,BuySell,133,,,Trades - Net Profit/Loss,133,,
134,NIFTYBEES,134,2013-07-11 23:59:59.999989,594.1,599.0,591.05,596.61,100792.0,591.05,Backtest,134,735060.9999999999,Broker,134,99407.0,100003.61,BuySell,134,,,Trades - Net Profit/Loss,134,,
135,NIFTYBEES,135,2013-07-12 23:59:59.999989,600.0,605.55,598.52,604.42,51099.0,598.52,Backtest,135,735061.9999999999,Broker,135,99407.0,100011.42,BuySell,135,,,Trades - Net Profit/Loss,135,,
136,NIFTYBEES,136,2013-07-15 23:59:59.999989,606.0,608.7,602.0,607.31,31147.0,602.0,Backtest,136,735064.9999999999,Broker,136,99407.0,100014.31,BuySell,136,,,Trades - Net Profit/Loss,136,,
137,NIFTYBEES,137,2013-07-16 23:59:59.999989,602.98,602.99,597.0,599.6,20897.0,597.0,Backtest,137,735065.9999999999,Broker,137,99407.0,100006.6,BuySell,137,,,Trades - Net Profit/Loss,137,,
138,NIFTYBEES,138,2013-07-17 23:59:59.999989,601.0,603.47,597.04,601.28,26885.0,597.04,Backtest,138,735066.9999999999,Broker,138,99407.0,100008.28,BuySell,138,,,Trades - Net Profit/Loss,138,,
139,NIFTYBEES,139,2013-07-18 23:59:59.999989,603.0,609.0,601.25,607.46,23719.0,601.25,Backtest,139,735067.9999999999,Broker,139,99407.0,100014.46,BuySell,139,,,Trades - Net Profit/Loss,139,,
140,NIFTYBEES,140,2013-07-19 23:59:59.999989,608.0,610.8,606.31,607.46,25617.0,606.31,Backtest,140,735068.9999999999,Broker,140,99407.0,100014.46,BuySell,140,,,Trades - Net Profit/Loss,140,,
141,NIFTYBEES,141,2013-07-22 23:59:59.999989,605.0,610.1,604.26,607.64,59937.0,604.26,Backtest,141,735071.9999999999,Broker,141,99407.0,100014.64,BuySell,141,,,Trades - Net Profit/Loss,141,,
142,NIFTYBEES,142,2013-07-23 23:59:59.999989,608.15,613.5,608.15,612.12,70838.0,608.15,Backtest,142,735072.9999999999,Broker,142,99407.0,100019.12,BuySell,142,,,Trades - Net Profit/Loss,142,,
143,NIFTYBEES,143,2013-07-24 23:59:59.999989,608.0,610.0,600.31,602.68,34461.0,600.31,Backtest,143,735073.9999999999,Broker,143,99407.0,100009.68,BuySell,143,,,Trades - Net Profit/Loss,143,,
144,NIFTYBEES,144,2013-07-25 23:59:59.999989,602.0,605.79,595.0,595.83,53450.0,595.0,Backtest,144,735074.9999999999,Broker,144,99407.0,100002.83,BuySell,144,,,Trades - Net Profit/Loss,144,,
145,NIFTYBEES,145,2013-07-26 23:59:59.999989,597.0,599.0,591.4,592.39,45457.0,591.4,Backtest,145,735075.9999999999,Broker,145,99407.0,99999.39,BuySell,145,,,Trades - Net Profit/Loss,145,,
146,NIFTYBEES,146,2013-07-29 23:59:59.999989,592.0,592.99,586.5,587.64,46554.0,586.5,Backtest,146,735078.9999999999,Broker,146,99407.0,99994.64,BuySell,146,,,Trades - Net Profit/Loss,146,,
147,NIFTYBEES,147,2013-07-30 23:59:59.999989,592.0,592.48,580.06,581.98,33451.0,580.06,Backtest,147,735079.9999999999,Broker,147,99407.0,99988.98,BuySell,147,,,Trades - Net Profit/Loss,147,,
148,NIFTYBEES,148,2013-07-31 23:59:59.999989,583.0,583.0,574.99,581.24,28705.0,574.99,Backtest,148,735080.9999999999,Broker,148,99407.0,99988.24,BuySell,148,,,Trades - Net Profit/Loss,148,,
149,NIFTYBEES,149,2013-08-01 23:59:59.999989,582.0,586.68,574.0,579.23,36793.0,574.0,Backtest,149,735081.9999999999,Broker,149,99407.0,99986.23,BuySell,149,,,Trades - Net Profit/Loss,149,,
150,NIFTYBEES,150,2013-08-02 23:59:59.999989,601.0,601.0,573.0,578.4,33727.0,573.0,Backtest,150,735082.9999999999,Broker,150,99407.0,99985.4,BuySell,150,,,Trades - Net Profit/Loss,150,,
151,NIFTYBEES,151,2013-08-05 23:59:59.999989,580.0,581.01,572.8,573.95,38248.0,572.8,Backtest,151,735085.9999999999,Broker,151,99407.0,99980.95,BuySell,151,,,Trades - Net Profit/Loss,151,,
152,NIFTYBEES,152,2013-08-06 23:59:59.999989,573.0,573.0,559.05,563.37,74767.0,559.05,Backtest,152,735086.9999999999,Broker,152,99407.0,99970.37,BuySell,152,,,Trades - Net Profit/Loss,152,,
153,NIFTYBEES,153,2013-08-07 23:59:59.999989,571.0,571.0,557.8,560.12,74079.0,557.8,Backtest,153,735087.9999999999,Broker,153,99407.0,99967.12,BuySell,153,,,Trades - Net Profit/Loss,153,,
154,NIFTYBEES,154,2013-08-08 23:59:59.999989,561.0,566.0,558.12,564.05,35202.0,558.12,Backtest,154,735088.9999999999,Broker,154,99407.0,99971.05,BuySell,154,,,Trades - Net Profit/Loss,154,,
155,NIFTYBEES,155,2013-08-12 23:59:59.999989,565.0,569.8,561.03,567.63,31893.0,561.03,Backtest,155,735092.9999999999,Broker,155,99407.0,99974.63,BuySell,155,,,Trades - Net Profit/Loss,155,,
156,NIFTYBEES,156,2013-08-13 23:59:59.999989,567.0,583.0,564.8,577.13,67877.0,564.8,Backtest,156,735093.9999999999,Broker,156,99407.0,99984.13,BuySell,156,,,Trades - Net Profit/Loss,156,,
157,NIFTYBEES,157,2013-08-14 23:59:59.999989,577.5,582.0,575.0,580.13,11214.0,575.0,Backtest,157,735094.9999999999,Broker,157,99407.0,99987.13,BuySell,157,,,Trades - Net Profit/Loss,157,,
158,NIFTYBEES,158,2013-08-16 23:59:59.999989,579.0,579.0,558.0,559.78,151198.0,558.0,Backtest,158,735096.9999999999,Broker,158,99407.0,99966.78,BuySell,158,,,Trades - Net Profit/Loss,158,,
159,NIFTYBEES,159,2013-08-19 23:59:59.999989,561.0,562.0,544.99,549.65,83601.0,544.99,Backtest,159,735099.9999999999,Broker,159,99407.0,99956.65,BuySell,159,,,Trades - Net Profit/Loss,159,,
160,NIFTYBEES,160,2013-08-20 23:59:59.999989,550.0,550.0,540.0,546.53,60366.0,540.0,Backtest,160,735100.9999999999,Broker,160,99407.0,99953.53,BuySell,160,,,Trades - Net Profit/Loss,160,,
161,NIFTYBEES,161,2013-08-21 23:59:59.999989,548.0,555.9,534.01,539.32,65013.0,534.01,Backtest,161,735101.9999999999,Broker,161,99407.0,99946.32,BuySell,161,,,Trades - Net Profit/Loss,161,,
162,NIFTYBEES,162,2013-08-22 23:59:59.999989,540.0,548.9,535.0,547.61,76597.0,535.0,Backtest,162,735102.9999999999,Broker,162,99407.0,99954.61,BuySell,162,,,Trades - Net Profit/Loss,162,,
163,NIFTYBEES,163,2013-08-23 23:59:59.999989,550.92,552.85,543.0,551.88,92774.0,543.0,Backtest,163,735103.9999999999,Broker,163,99407.0,99958.88,BuySell,163,,,Trades - Net Profit/Loss,163,,
164,NIFTYBEES,164,2013-08-26 23:59:59.999989,553.0,559.0,550.6,552.73,46705.0,550.6,Backtest,164,735106.9999999999,Broker,164,99407.0,99959.73,BuySell,164,,,Trades - Net Profit/Loss,164,,
165,NIFTYBEES,165,2013-08-27 23:59:59.999989,551.0,551.0,535.1,537.0,63899.0,535.1,Backtest,165,735107.9999999999,Broker,165,99407.0,99944.0,BuySell,165,,,Trades - Net Profit/Loss,165,,
166,NIFTYBEES,166,2013-08-28 23:59:59.999989,547.1,547.1,519.33,535.82,112929.0,519.33,Backtest,166,735108.9999999999,Broker,166,99407.0,99942.82,BuySell,166,,,Trades - Net Profit/Loss,166,,
167,NIFTYBEES,167,2013-08-29 23:59:59.999989,539.0,549.0,537.0,545.93,43338.0,537.0,Backtest,167,735109.9999999999,Broker,167,99407.0,99952.93,BuySell,167,,,Trades - Net Profit/Loss,167,,
168,NIFTYBEES,168,2013-08-30 23:59:59.999989,548.1,554.2,540.05,550.8,54327.0,540.05,Backtest,168,735110.9999999999,Broker,168,99407.0,99957.8,BuySell,168,,,Trades - Net Profit/Loss,168,,
169,NIFTYBEES,169,2013-09-02 23:59:59.999989,553.2,563.0,551.8,560.61,45892.0,551.8,Backtest,169,735113.9999999999,Broker,169,99407.0,99967.61,BuySell,169,,,Trades - Net Profit/Loss,169,,
170,NIFTYBEES,170,2013-09-03 23:59:59.999989,563.0,563.0,540.1,542.71,43554.0,540.1,Backtest,170,735114.9999999999,Broker,170,99407.0,99949.71,BuySell,170,,,Trades - Net Profit/Loss,170,,
171,NIFTYBEES,171,2013-09-04 23:59:59.999989,543.01,554.0,539.0,550.35,51392.0,539.0,Backtest,171,735115.9999999999,Broker,171,99407.0,99957.35,BuySell,171,,,Trades - Net Profit/Loss,171,,
172,NIFTYBEES,172,2013-09-05 23:59:59.999989,552.1,567.48,552.1,564.8,54566.0,552.1,Backtest,172,735116.9999999999,Broker,172,99407.0,99971.8,BuySell,172,,,Trades - Net Profit/Loss,172,,
173,NIFTYBEES,173,2013-09-06 23:59:59.999989,568.0,573.89,562.56,573.32,55637.0,562.56,Backtest,173,735117.9999999999,Broker,173,99407.0,99980.32,BuySell,173,,,Trades - Net Profit/Loss,173,,
174,NIFTYBEES,174,2013-09-10 23:59:59.999989,573.95,596.68,568.45,594.01,201281.0,568.45,Backtest,174,735121.9999999999,Broker,174,99407.0,100001.01,BuySell,174,,,Trades - Net Profit/Loss,174,,
175,NIFTYBEES,175,2013-09-11 23:59:59.999989,596.0,597.4,588.55,596.58,81201.0,588.55,Backtest,175,735122.9999999999,Broker,175,99407.0,100003.58,BuySell,175,,,Trades - Net Profit/Loss,175,,
176,NIFTYBEES,176,2013-09-12 23:59:59.999989,598.38,598.38,588.01,590.66,57064.0,588.01,Backtest,176,735123.9999999999,Broker,176,99407.0,99997.66,BuySell,176,,,Trades - Net Profit/Loss,176,,
177,NIFTYBEES,177,2013-09-13 23:59:59.999989,590.0,594.87,588.0,591.18,48105.0,588.0,Backtest,177,735124.9999999999,Broker,177,99407.0,99998.18,BuySell,177,,,Trades - Net Profit/Loss,177,,
178,NIFTYBEES,178,2013-09-16 23:59:59.999989,595.0,600.7,586.01,590.38,54250.0,586.01,Backtest,178,735127.9999999999,Broker,178,99407.0,99997.38,BuySell,178,,,Trades - Net Profit/Loss,178,,
179,NIFTYBEES,179,2013-09-17 23:59:59.999989,585.15,592.2,585.15,591.56,29568.0,585.15,Backtest,179,735128.9999999999,Broker,179,99407.0,99998.56,BuySell,179,,,Trades - Net Profit/Loss,179,,
180,NIFTYBEES,180,2013-09-18 23:59:59.999989,593.0,598.0,589.85,595.71,33156.0,589.85,Backtest,180,735129.9999999999,Broker,180,99407.0,100002.71,BuySell,180,,,Trades - Net Profit/Loss,180,,
181,NIFTYBEES,181,2013-09-19 23:59:59.999989,604.0,619.65,604.0,617.58,196143.0,604.0,Backtest,181,735130.9999999999,Broker,181,99407.0,100024.58,BuySell,181,,,Trades - Net Profit/Loss,181,,
182,NIFTYBEES,182,2013-09-20 23:59:59.999989,617.0,618.0,599.75,607.78,92831.0,599.75,Backtest,182,735131.9999999999,Broker,182,99407.0,100014.78,BuySell,182,,,Trades - Net Profit/Loss,182,,
183,NIFTYBEES,183,2013-09-23 23:59:59.999989,607.78,607.78,594.75,596.77,33407.0,594.75,Backtest,183,735134.9999999999,Broker,183,99407.0,100003.77,BuySell,183,,,Trades - Net Profit/Loss,183,,
184,NIFTYBEES,184,2013-09-24 23:59:59.999989,582.1,600.38,582.1,595.55,64295.0,582.1,Backtest,184,735135.9999999999,Broker,184,99407.0,100002.55,BuySell,184,,,Trades - Net Profit/Loss,184,,
185,NIFTYBEES,185,2013-09-25 23:59:59.999989,596.73,596.73,587.51,594.35,31680.0,587.51,Backtest,185,735136.9999999999,Broker,185,99407.0,100001.35,BuySell,185,,,Trades - Net Profit/Loss,185,,
186,NIFTYBEES,186,2013-09-26 23:59:59.999989,592.5,599.0,592.3,596.0,20899.0,592.3,Backtest,186,735137.9999999999,Broker,186,99407.0,100003.0,BuySell,186,,,Trades - Net Profit/Loss,186,,
187,NIFTYBEES,187,2013-09-27 23:59:59.999989,595.0,597.96,589.75,590.85,45008.0,589.75,Backtest,187,735138.9999999999,Broker,187,99407.0,99997.85,BuySell,187,,,Trades - Net Profit/Loss,187,,
188,NIFTYBEES,188,2013-09-30 23:59:59.999989,587.64,588.01,580.0,582.24,26316.0,580.0,Backtest,188,735141.9999999999,Broker,188,99407.0,99989.24,BuySell,188,,,Trades - Net Profit/Loss,188,,
189,NIFTYBEES,189,2013-10-01 23:59:59.999989,575.0,586.97,575.0,586.03,18883.0,575.0,Backtest,189,735142.9999999999,Broker,189,99407.0,99993.03,BuySell,189,,,Trades - Net Profit/Loss,189,,
190,NIFTYBEES,190,2013-10-03 23:59:59.999989,587.0,599.25,586.62,598.42,41785.0,586.62,Backtest,190,735144.9999999999,Broker,190,99407.0,100005.42,BuySell,190,,,Trades - Net Profit/Loss,190,,
191,NIFTYBEES,191,2013-10-04 23:59:59.999989,597.89,602.5,595.0,597.42,39067.0,595.0,Backtest,191,735145.9999999999,Broker,191,99407.0,100004.42,BuySell,191,,,Trades - Net Profit/Loss,191,,
192,NIFTYBEES,192,2013-10-07 23:59:59.999989,598.0,599.75,590.52,598.35,30015.0,590.52,Backtest,192,735148.9999999999,Broker,192,99407.0,100005.35,BuySell,192,,,Trades - Net Profit/Loss,192,,
193,NIFTYBEES,193,2013-10-08 23:59:59.999989,590.0,605.0,582.1,603.86,104792.0,582.1,Backtest,193,735149.9999999999,Broker,193,99407.0,100010.86,BuySell,193,,,Trades - Net Profit/Loss,193,,
194,NIFTYBEES,194,2013-10-09 23:59:59.999989,602.0,610.89,596.25,609.82,68107.0,596.25,Backtest,194,735150.9999999999,Broker,194,99407.0,100016.82,BuySell,194,,,Trades - Net Profit/Loss,194,,
195,NIFTYBEES,195,2013-10-10 23:59:59.999989,609.0,611.0,602.2,610.04,35384.0,602.2,Backtest,195,735151.9999999999,Broker,195,99407.0,100017.04,BuySell,195,,,Trades - Net Profit/Loss,195,,
196,NIFTYBEES,196,2013-10-11 23:59:59.999989,614.45,617.3,611.01,616.06,72186.0,611.01,Backtest,196,735152.9999999999,Broker,196,99407.0,100023.06,BuySell,196,,,Trades - Net Profit/Loss,196,,
197,NIFTYBEES,197,2013-10-14 23:59:59.999989,615.0,618.98,614.05,617.75,49489.0,614.05,Backtest,197,735155.9999999999,Broker,197,99407.0,100024.75,BuySell,197,,,Trades - Net Profit/Loss,197,,
198,NIFTYBEES,198,2013-10-15 23:59:59.999989,620.0,621.3,611.9,615.13,42371.0,611.9,Backtest,198,735156.9999999999,Broker,198,99407.0,100022.13,BuySell,198,,,Trades - Net Profit/Loss,198,,
199,NIFTYBEES,199,2013-10-17 23:59:59.999989,616.0,617.8,609.73,611.35,27172.0,609.73,Backtest,199,735158.9999999999,Broker,199,99407.0,100018.35,BuySell,199,,,Trades - Net Profit/Loss,199,,
200,NIFTYBEES,200,2013-10-18 23:59:59.999989,612.0,626.5,612.0,624.97,90577.0,612.0,Backtest,200,735159.9999999999,Broker,200,99407.0,100031.97,BuySell,200,,,Trades - Net Profit/Loss,200,,
201,NIFTYBEES,201,2013-10-21 23:59:59.999989,628.0,628.68,571.0,627.18,53752.0,571.0,Backtest,201,735162.9999999999,Broker,201,99407.0,100034.18,BuySell,201,,,Trades - Net Profit/Loss,201,,
202,NIFTYBEES,202,2013-10-22 23:59:59.999989,600.0,628.4,600.0,626.74,30641.0,600.0,Backtest,202,735163.9999999999,Broker,202,99407.0,100033.74,BuySell,202,,,Trades - Net Profit/Loss,202,,
203,NIFTYBEES,203,2013-10-23 23:59:59.999989,626.0,628.0,618.51,624.12,38716.0,618.51,Backtest,203,735164.9999999999,Broker,203,99407.0,100031.12,BuySell,203,,,Trades - Net Profit/Loss,203,,
204,NIFTYBEES,204,2013-10-24 23:59:59.999989,624.0,631.65,620.27,623.09,77621.0,620.27,Backtest,204,735165.9999999999,Broker,204,99407.0,100030.09,BuySell,204,,,Trades - Net Profit/Loss,204,,
205,NIFTYBEES,205,2013-10-25 23:59:59.999989,621.0,625.5,619.4,622.17,48644.0,619.4,Backtest,205,735166.9999999999,Broker,205,99407.0,100029.17,BuySell,205,,,Trades - Net Profit/Loss,205,,
206,NIFTYBEES,206,2013-10-28 23:59:59.999989,624.0,625.0,617.0,617.57,26068.0,617.0,Backtest,206,735169.9999999999,Broker,206,99407.0,100024.57,BuySell,206,,,Trades - Net Profit/Loss,206,,
207,NIFTYBEES,207,2013-10-29 23:59:59.999989,618.0,629.95,615.25,628.81,48484.0,615.25,Backtest,207,735170.9999999999,Broker,207,99407.0,100035.81,BuySell,207,,,Trades - Net Profit/Loss,207,,
208,NIFTYBEES,208,2013-10-30 23:59:59.999989,628.0,633.24,624.0,631.42,54583.0,624.0,Backtest,208,735171.9999999999,Broker,208,99407.0,100038.42,BuySell,208,,,Trades - Net Profit/Loss,208,,
209,NIFTYBEES,209,2013-10-31 23:59:59.999989,632.0,636.95,625.0,635.92,96134.0,625.0,Backtest,209,735172.9999999999,Broker,209,99407.0,100042.92,BuySell,209,,,Trades - Net Profit/Loss,209,,
210,NIFTYBEES,210,2013-11-01 23:59:59.999989,635.0,639.95,634.99,638.03,86758.0,634.99,Backtest,210,735173.9999999999,Broker,210,99407.0,100045.03,BuySell,210,,,Trades - Net Profit/Loss,210,,
211,NIFTYBEES,211,2013-11-03 23:59:59.999989,640.0,640.2,637.6,638.47,20100.0,637.6,Backtest,211,735175.9999999999,Broker,211,99407.0,100045.47,BuySell,211,,,Trades - Net Profit/Loss,211,,
212,NIFTYBEES,212,2013-11-05 23:59:59.999989,637.0,640.0,631.53,633.22,26671.0,631.53,Backtest,212,735177.9999999999,Broker,212,99407.0,100040.22,BuySell,212,,,Trades - Net Profit/Loss,212,,
213,NIFTYBEES,213,2013-11-06 23:59:59.999989,633.0,634.39,628.2,628.88,14819.0,628.2,Backtest,213,735178.9999999999,Broker,213,99407.0,100035.88,BuySell,213,,,Trades - Net Profit/Loss,213,,
214,NIFTYBEES,214,2013-11-07 23:59:59.999989,630.0,637.0,625.06,625.61,32670.0,625.06,Backtest,214,735179.9999999999,Broker,214,99407.0,100032.61,BuySell,214,,,Trades - Net Profit/Loss,214,,
215,NIFTYBEES,215,2013-11-08 23:59:59.999989,624.94,625.5,620.27,621.55,20665.0,620.27,Backtest,215,735180.9999999999,Broker,215,99407.0,100028.55,BuySell,215,,,Trades - Net Profit/Loss,215,,
216,NIFTYBEES,216,2013-11-11 23:59:59.999989,619.6,621.73,615.0,615.8,44646.0,615.0,Backtest,216,735183.9999999999,Broker,216,99407.0,100022.8,BuySell,216,,,Trades - Net Profit/Loss,216,,
217,NIFTYBEES,217,2013-11-12 23:59:59.999989,616.99,618.8,609.8,610.93,36717.0,609.8,Backtest,217,735184.9999999999,Broker,217,99407.0,100017.93,BuySell,217,,,Trades - Net Profit/Loss,217,,
218,NIFTYBEES,218,2013-11-13 23:59:59.999989,608.51,612.0,604.0,606.23,63869.0,604.0,Backtest,218,735185.9999999999,Broker,218,99407.0,100013.23,BuySell,218,,,Trades - Net Profit/Loss,218,,
219,NIFTYBEES,219,2013-11-14 23:59:59.999989,635.0,635.0,609.0,612.26,44793.0,609.0,Backtest,219,735186.9999999999,Broker,219,99407.0,100019.26,BuySell,219,,,Trades - Net Profit/Loss,219,,
220,NIFTYBEES,220,2013-11-18 23:59:59.999989,619.0,626.99,618.56,625.52,31104.0,618.56,Backtest,220,735190.9999999999,Broker,220,99407.0,100032.52,BuySell,220,,,Trades - Net Profit/Loss,220,,
221,NIFTYBEES,221,2013-11-19 23:59:59.999989,626.0,628.08,624.29,627.57,46551.0,624.29,Backtest,221,735191.9999999999,Broker,221,99407.0,100034.57,BuySell,221,,,Trades - Net Profit/Loss,221,,
222,NIFTYBEES,222,2013-11-20 23:59:59.999989,626.26,628.0,618.0,620.02,19457.0,618.0,Backtest,222,735192.9999999999,Broker,222,99407.0,100027.02,BuySell,222,,,Trades - Net Profit/Loss,222,,
223,NIFTYBEES,223,2013-11-21 23:59:59.999989,618.42,618.42,606.1,607.77,37965.0,606.1,Backtest,223,735193.9999999999,Broker,223,99407.0,100014.77,BuySell,223,,,Trades - Net Profit/Loss,223,,
224,NIFTYBEES,224,2013-11-22 23:59:59.999989,609.0,611.5,604.0,606.87,39978.0,604.0,Backtest,224,735194.9999999999,Broker,224,99407.0,100013.87,BuySell,224,,,Trades - Net Profit/Loss,224,,
225,NIFTYBEES,225,2013-11-25 23:59:59.999989,611.74,619.9,610.76,619.1,46875.0,610.76,Backtest,225,735197.9999999999,Broker,225,99407.0,100026.1,BuySell,225,,,Trades - Net Profit/Loss,225,,
226,NIFTYBEES,226,2013-11-26 23:59:59.999989,617.51,617.92,612.25,613.49,18139.0,612.25,Backtest,226,735198.9999999999,Broker,226,99407.0,100020.49,BuySell,226,,,Trades - Net Profit/Loss,226,,
227,NIFTYBEES,227,2013-11-27 23:59:59.999989,624.6,643.37,610.0,612.79,23100.0,610.0,Backtest,227,735199.9999999999,Broker,227,99407.0,100019.79,BuySell,227,,,Trades - Net Profit/Loss,227,,
228,NIFTYBEES,228,2013-11-28 23:59:59.999989,616.0,618.49,613.87,615.47,31386.0,613.87,Backtest,228,735200.9999999999,Broker,228,99407.0,100022.47,BuySell,228,,,Trades - Net Profit/Loss,228,,
229,NIFTYBEES,229,2013-11-29 23:59:59.999989,620.0,624.94,616.07,624.2,30417.0,616.07,Backtest,229,735201.9999999999,Broker,229,99407.0,100031.2,BuySell,229,,,Trades - Net Profit/Loss,229,,
230,NIFTYBEES,230,2013-12-02 23:59:59.999989,625.17,629.6,624.25,629.02,27478.0,624.25,Backtest,230,735204.9999999999,Broker,230,99407.0,100036.02,BuySell,230,,,Trades - Net Profit/Loss,230,,
231,NIFTYBEES,231,2013-12-03 23:59:59.999989,628.75,628.75,625.01,627.1,24972.0,625.01,Backtest,231,735205.9999999999,Broker,231,99407.0,100034.1,BuySell,231,,,Trades - Net Profit/Loss,231,,
232,NIFTYBEES,232,2013-12-04 23:59:59.999989,625.59,627.5,621.23,623.21,25154.0,621.23,Backtest,232,735206.9999999999,Broker,232,99407.0,100030.21,BuySell,232,,,Trades - Net Profit/Loss,232,,
233,NIFTYBEES,233,2013-12-05 23:59:59.999989,631.96,635.99,631.36,632.81,99956.0,631.36,Backtest,233,735207.9999999999,Broker,233,99407.0,100039.81,BuySell,233,,,Trades - Net Profit/Loss,233,,
234,NIFTYBEES,234,2013-12-06 23:59:59.999989,634.0,637.45,631.31,635.43,23218.0,631.31,Backtest,234,735208.9999999999,Broker,234,99407.0,100042.43,BuySell,234,,,Trades - Net Profit/Loss,234,,
235,NIFTYBEES,235,2013-12-09 23:59:59.999989,643.0,650.94,640.82,642.16,93290.0,640.82,Backtest,235,735211.9999999999,Broker,235,99407.0,100049.16,BuySell,235,,,Trades - Net Profit/Loss,235,,
236,NIFTYBEES,236,2013-12-10 23:59:59.999989,642.1,644.0,638.0,639.96,18335.0,638.0,Backtest,236,735212.9999999999,Broker,236,99407.0,100046.96,BuySell,236,,,Trades - Net Profit/Loss,236,,
237,NIFTYBEES,237,2013-12-11 23:59:59.999989,637.4,640.0,635.43,638.24,44665.0,635.43,Backtest,237,735213.9999999999,Broker,237,99407.0,100045.24,BuySell,237,,,Trades - Net Profit/Loss,237,,
238,NIFTYBEES,238,2013-12-12 23:59:59.999989,637.75,637.75,630.0,630.91,14043.0,630.0,Backtest,238,735214.9999999999,Broker,238,99407.0,100037.91,BuySell,238,,,Trades - Net Profit/Loss,238,,
239,NIFTYBEES,239,2013-12-13 23:59:59.999989,627.2,628.27,624.05,624.55,16645.0,624.05,Backtest,239,735215.9999999999,Broker,239,99407.0,100031.55,BuySell,239,,,Trades - Net Profit/Loss,239,,
240,NIFTYBEES,240,2013-12-16 23:59:59.999989,625.0,625.89,622.0,622.91,24459.0,622.0,Backtest,240,735218.9999999999,Broker,240,99407.0,100029.91,BuySell,240,,,Trades - Net Profit/Loss,240,,
